N,itm,Date,u,v
82,82,2025-09-27 03:30:00,0.02,0.16
83,83,2025-09-27 04:30:00,0.04,0.14
84,84,2025-09-27 05:30:00,0.04,0.12
85,85,2025-09-27 06:30:00,0.04,0.09
86,86,2025-09-27 07:30:00,0.03,0.07
87,87,2025-09-27 08:30:00,0.01,0.07
88,88,2025-09-27 09:30:00,-0.0,0.06
89,89,2025-09-27 10:30:00,-0.02,0.07
90,90,2025-09-27 11:30:00,-0.03,0.07
91,91,2025-09-27 12:30:00,-0.05,0.09
92,92,2025-09-27 13:30:00,-0.05,0.1
93,93,2025-09-27 14:30:00,-0.04,0.12
94,94,2025-09-27 15:30:00,-0.04,0.13
95,95,2025-09-27 16:30:00,-0.03,0.14
96,96,2025-09-27 17:30:00,-0.01,0.14
97,97,2025-09-27 18:30:00,-0.0,0.14
98,98,2025-09-27 19:30:00,0.01,0.13
99,99,2025-09-27 20:30:00,0.01,0.12
100,100,2025-09-27 21:30:00,0.01,0.11
101,101,2025-09-27 22:30:00,-0.0,0.1
102,102,2025-09-27 23:30:00,-0.01,0.09
103,103,2025-09-28 00:30:00,-0.01,0.1
104,104,2025-09-28 01:30:00,-0.01,0.1
105,105,2025-09-28 02:30:00,0.01,0.1
106,106,2025-09-28 03:30:00,0.03,0.09
107,107,2025-09-28 04:30:00,0.03,0.08
108,108,2025-09-28 05:30:00,0.03,0.07
109,109,2025-09-28 06:30:00,0.02,0.08
110,110,2025-09-28 07:30:00,0.02,0.09
111,111,2025-09-28 08:30:00,0.0,0.1
112,112,2025-09-28 09:30:00,-0.01,0.12
113,113,2025-09-28 10:30:00,-0.02,0.13
114,114,2025-09-28 11:30:00,-0.03,0.15
115,115,2025-09-28 12:30:00,-0.04,0.16
116,116,2025-09-28 13:30:00,-0.04,0.17
117,117,2025-09-28 14:30:00,-0.03,0.18
118,118,2025-09-28 15:30:00,-0.02,0.18
119,119,2025-09-28 16:30:00,-0.01,0.18
120,120,2025-09-28 17:30:00,0.0,0.17
121,121,2025-09-28 18:30:00,0.01,0.17
122,122,2025-09-28 19:30:00,0.02,0.15
123,123,2025-09-28 20:30:00,0.02,0.14
124,124,2025-09-28 21:30:00,0.02,0.12
125,125,2025-09-28 22:30:00,0.01,0.12
126,126,2025-09-28 23:30:00,0.01,0.11
127,127,2025-09-29 00:30:00,-0.0,0.1
128,128,2025-09-29 01:30:00,-0.01,0.09
129,129,2025-09-29 02:30:00,-0.01,0.07
130,130,2025-09-29 03:30:00,-0.02,0.06
131,131,2025-09-29 04:30:00,-0.04,0.06
132,132,2025-09-29 05:30:00,-0.05,0.05
133,133,2025-09-29 06:30:00,-0.07,0.04
134,134,2025-09-29 07:30:00,-0.09,0.04
135,135,2025-09-29 08:30:00,-0.11,0.04
136,136,2025-09-29 09:30:00,-0.12,0.04
137,137,2025-09-29 10:30:00,-0.12,0.06
138,138,2025-09-29 11:30:00,-0.12,0.07
139,139,2025-09-29 12:30:00,-0.11,0.08
140,140,2025-09-29 13:30:00,-0.1,0.09
141,141,2025-09-29 14:30:00,-0.08,0.11
142,142,2025-09-29 15:30:00,-0.06,0.11
143,143,2025-09-29 16:30:00,-0.04,0.12
144,144,2025-09-29 17:30:00,-0.01,0.12
145,145,2025-09-29 18:30:00,0.01,0.11
146,146,2025-09-29 19:30:00,0.03,0.09
147,147,2025-09-29 20:30:00,0.03,0.07
148,148,2025-09-29 21:30:00,0.03,0.05
149,149,2025-09-29 22:30:00,0.02,0.04
150,150,2025-09-29 23:30:00,0.01,0.02
151,151,2025-09-30 00:30:00,-0.01,0.02
152,152,2025-09-30 01:30:00,-0.02,0.02
153,153,2025-09-30 02:30:00,-0.03,0.02
154,154,2025-09-30 03:30:00,-0.04,0.03
155,155,2025-09-30 04:30:00,-0.03,0.04
156,156,2025-09-30 05:30:00,-0.02,0.05
157,157,2025-09-30 06:30:00,-0.01,0.05
158,158,2025-09-30 07:30:00,-0.0,0.06
159,159,2025-09-30 08:30:00,-0.0,0.07
160,160,2025-09-30 09:30:00,-0.0,0.08
161,161,2025-09-30 10:30:00,-0.01,0.09
162,162,2025-09-30 11:30:00,-0.0,0.1
163,163,2025-09-30 12:30:00,-0.0,0.11
164,164,2025-09-30 13:30:00,0.0,0.11
165,165,2025-09-30 14:30:00,0.01,0.11
166,166,2025-09-30 15:30:00,0.02,0.1
167,167,2025-09-30 16:30:00,0.03,0.09
168,168,2025-09-30 17:30:00,0.02,0.07
169,169,2025-09-30 18:30:00,0.02,0.06
170,170,2025-09-30 19:30:00,0.01,0.05
171,171,2025-09-30 20:30:00,-0.01,0.04
172,172,2025-09-30 21:30:00,-0.02,0.05
173,173,2025-09-30 22:30:00,-0.03,0.05
174,174,2025-09-30 23:30:00,-0.03,0.07
175,175,2025-10-01 00:30:00,-0.02,0.08
176,176,2025-10-01 01:30:00,-0.01,0.09
177,177,2025-10-01 02:30:00,0.01,0.1
178,178,2025-10-01 03:30:00,0.03,0.11
179,179,2025-10-01 04:30:00,0.04,0.1
180,180,2025-10-01 05:30:00,0.06,0.09
181,181,2025-10-01 06:30:00,0.07,0.08
182,182,2025-10-01 07:30:00,0.07,0.08
183,183,2025-10-01 08:30:00,0.06,0.08
184,184,2025-10-01 09:30:00,0.05,0.09
185,185,2025-10-01 10:30:00,0.04,0.1
186,186,2025-10-01 11:30:00,0.03,0.12
187,187,2025-10-01 12:30:00,0.03,0.14
188,188,2025-10-01 13:30:00,0.04,0.15
189,189,2025-10-01 14:30:00,0.05,0.16
190,190,2025-10-01 15:30:00,0.06,0.17
191,191,2025-10-01 16:30:00,0.07,0.17
192,192,2025-10-01 17:30:00,0.07,0.16
193,193,2025-10-01 18:30:00,0.07,0.14
194,194,2025-10-01 19:30:00,0.06,0.13
195,195,2025-10-01 20:30:00,0.05,0.11
196,196,2025-10-01 21:30:00,0.04,0.09
197,197,2025-10-01 22:30:00,0.03,0.08
198,198,2025-10-01 23:30:00,0.03,0.06
