Site,Date,Depth,Temp,Source
13_isi,2023-02-15,30,4.4225898161530495,MY
13_isi,2023-02-16,5,2.5533921495079994,MY
13_isi,2023-02-16,10,2.603198356926441,MY
13_isi,2023-02-16,15,3.1100497618317604,MY
13_isi,2023-02-16,20,3.4279305562376976,MY
13_isi,2023-02-16,30,4.358867168426514,MY
13_isi,2023-02-17,5,2.709402769804001,MY
13_isi,2023-02-17,10,2.7665334194898605,MY
13_isi,2023-02-17,15,2.9979857951402664,MY
13_isi,2023-02-17,20,3.2528763860464096,MY
13_isi,2023-02-17,30,4.333231620490551,MY
13_isi,2023-02-18,5,2.8720053881406784,MY
13_isi,2023-02-18,10,2.9240089282393456,MY
13_isi,2023-02-18,15,3.07708977162838,MY
13_isi,2023-02-18,20,3.2426221668720245,MY
13_isi,2023-02-18,30,4.340556062757969,MY
13_isi,2023-02-19,5,2.888119161128998,MY
13_isi,2023-02-19,10,2.982604466378689,MY
13_isi,2023-02-19,15,3.1928159594535828,MY
13_isi,2023-02-19,20,3.3620105758309364,MY
13_isi,2023-02-19,30,4.399151600897312,MY
13_isi,2023-02-20,5,2.883724495768547,MY
13_isi,2023-02-20,10,2.923276484012604,MY
13_isi,2023-02-20,15,3.2074648439884186,MY
13_isi,2023-02-20,20,3.391308344900608,MY
13_isi,2023-02-20,30,4.381572939455509,MY
13_isi,2023-02-21,5,2.7496872022748,MY
13_isi,2023-02-21,10,2.8112125173211098,MY
13_isi,2023-02-21,15,3.167912855744362,MY
13_isi,2023-02-21,20,3.3905759006738663,MY
13_isi,2023-02-21,30,4.409405820071697,MY
13_isi,2023-02-22,5,2.775322750210762,MY
13_isi,2023-02-22,10,2.7833796367049217,MY
13_isi,2023-02-22,15,2.9284035935997963,MY
13_isi,2023-02-22,20,3.1349528655409813,MY
13_isi,2023-02-22,30,4.3207800686359406,MY
13_isi,2023-02-23,5,2.7555467560887337,MY
13_isi,2023-02-23,10,2.824396513402462,MY
13_isi,2023-02-23,15,2.929136037826538,MY
13_isi,2023-02-23,20,3.0851466581225395,MY
13_isi,2023-02-23,30,4.314920514822006,MY
13_isi,2023-02-24,5,2.718924544751644,MY
13_isi,2023-02-24,10,2.869808055460453,MY
13_isi,2023-02-24,15,3.050721779465676,MY
13_isi,2023-02-24,20,3.208929732441902,MY
13_isi,2023-02-24,30,4.375713385641575,MY
13_isi,2023-02-25,5,2.6625263392925262,MY
13_isi,2023-02-25,10,2.848567172884941,MY
13_isi,2023-02-25,15,3.0822168812155724,MY
13_isi,2023-02-25,20,3.238227501511574,MY
13_isi,2023-02-25,30,4.368388943374157,MY
13_isi,2023-02-26,5,2.645680122077465,MY
13_isi,2023-02-26,10,2.6823023334145546,MY
13_isi,2023-02-26,15,2.9701529145240784,MY
13_isi,2023-02-26,20,3.170842632651329,MY
13_isi,2023-02-26,30,4.2790307477116585,MY
13_isi,2023-02-27,5,2.6332285702228546,MY
13_isi,2023-02-27,10,2.6727805584669118,MY
13_isi,2023-02-27,15,2.907895155251026,MY
13_isi,2023-02-27,20,3.1232337579131126,MY
13_isi,2023-02-27,30,4.284890301525593,MY
13_isi,2023-02-28,5,2.825128957629204,MY
13_isi,2023-02-28,10,2.8339182883501053,MY
13_isi,2023-02-28,15,2.946714699268341,MY
13_isi,2023-02-28,20,3.0851466581225395,MY
13_isi,2023-02-28,30,4.2577898651361465,MY
13_isi,2023-03-01,5,2.9694204702973366,MY
13_isi,2023-03-01,10,2.9767449125647545,MY
13_isi,2023-03-01,15,3.093203544616699,MY
13_isi,2023-03-01,20,3.235297724604606,MY
13_isi,2023-03-01,30,4.326639622449875,MY
13_isi,2023-03-02,5,2.8573565036058426,MY
13_isi,2023-03-02,10,3.0038453489542007,MY
13_isi,2023-03-02,15,3.230903059244156,MY
13_isi,2023-03-02,20,3.4037598967552185,MY
13_isi,2023-03-02,30,4.410138264298439,MY
13_isi,2023-03-03,5,2.858821392059326,MY
13_isi,2023-03-03,10,2.949644476175308,MY
13_isi,2023-03-03,15,3.205267511308193,MY
13_isi,2023-03-03,20,3.376659460365772,MY
13_isi,2023-03-03,30,4.404278710484505,MY
13_isi,2023-03-04,5,2.859553836286068,MY
13_isi,2023-03-04,10,2.993591129779816,MY
13_isi,2023-03-04,15,3.2565386071801186,MY
13_isi,2023-03-04,20,3.430127888917923,MY
13_isi,2023-03-04,30,4.444563142955303,MY
13_isi,2023-03-05,5,2.8720053881406784,MY
13_isi,2023-03-05,10,3.0353404507040977,MY
13_isi,2023-03-05,15,3.2843714877963066,MY
13_isi,2023-03-05,20,3.454298548400402,MY
13_isi,2023-03-05,30,4.486312463879585,MY
13_isi,2023-03-06,5,3.0192266777157784,MY
13_isi,2023-03-06,10,3.110782206058502,MY
13_isi,2023-03-06,15,3.3415021374821663,MY
13_isi,2023-03-06,20,3.514358974993229,MY
13_isi,2023-03-06,30,4.536851115524769,MY
13_isi,2023-03-07,5,3.148136861622333,MY
13_isi,2023-03-07,10,3.1928159594535828,MY
13_isi,2023-03-07,15,3.419141225516796,MY
13_isi,2023-03-07,20,3.601519837975502,MY
13_isi,2023-03-07,30,4.596911542117596,MY
13_isi,2023-03-08,5,3.2360301688313484,MY
