N,itm,Date,t,s
1,1,2025-09-29 18:30:00,19.4,34.0
2,2,2025-09-29 19:30:00,18.8,34.0
3,3,2025-09-29 20:30:00,18.4,34.0
4,4,2025-09-29 21:30:00,18.2,34.0
5,5,2025-09-29 22:30:00,18.1,34.0
6,6,2025-09-29 23:30:00,18.0,34.0
7,7,2025-09-30 00:30:00,18.0,34.0
8,8,2025-09-30 01:30:00,17.8,34.0
9,9,2025-09-30 02:30:00,17.9,34.0
10,10,2025-09-30 03:30:00,18.2,34.0
11,11,2025-09-30 04:30:00,18.6,34.0
12,12,2025-09-30 05:30:00,18.6,34.0
13,13,2025-09-30 06:30:00,18.5,34.0
14,14,2025-09-30 07:30:00,18.3,34.0
15,15,2025-09-30 08:30:00,18.3,34.0
16,16,2025-09-30 09:30:00,18.5,34.0
17,17,2025-09-30 10:30:00,19.2,34.0
18,18,2025-09-30 11:30:00,19.8,33.9
19,19,2025-09-30 12:30:00,20.3,33.8
20,20,2025-09-30 13:30:00,20.6,33.8
21,21,2025-09-30 14:30:00,20.8,33.7
22,22,2025-09-30 15:30:00,20.8,33.7
23,23,2025-09-30 16:30:00,20.3,33.8
24,24,2025-09-30 17:30:00,19.8,33.9
25,25,2025-09-30 18:30:00,19.5,33.9
26,26,2025-09-30 19:30:00,19.4,33.9
27,27,2025-09-30 20:30:00,19.2,34.0
28,28,2025-09-30 21:30:00,19.0,34.0
29,29,2025-09-30 22:30:00,18.7,34.0
30,30,2025-09-30 23:30:00,18.4,34.0
31,31,2025-10-01 00:30:00,18.1,34.0
32,32,2025-10-01 01:30:00,18.1,34.0
33,33,2025-10-01 02:30:00,18.2,34.0
34,34,2025-10-01 03:30:00,18.4,34.0
35,35,2025-10-01 04:30:00,18.5,34.0
36,36,2025-10-01 05:30:00,18.5,34.0
37,37,2025-10-01 06:30:00,18.6,34.0
38,38,2025-10-01 07:30:00,18.8,34.0
39,39,2025-10-01 08:30:00,19.0,34.0
40,40,2025-10-01 09:30:00,19.3,34.0
41,41,2025-10-01 10:30:00,19.7,33.9
42,42,2025-10-01 11:30:00,20.2,33.8
43,43,2025-10-01 12:30:00,20.6,33.8
44,44,2025-10-01 13:30:00,20.9,33.7
45,45,2025-10-01 14:30:00,21.0,33.7
46,46,2025-10-01 15:30:00,21.1,33.7
47,47,2025-10-01 16:30:00,21.0,33.7
48,48,2025-10-01 17:30:00,20.3,33.8
49,49,2025-10-01 18:30:00,19.8,33.9
50,50,2025-10-01 19:30:00,19.6,33.9
51,51,2025-10-01 20:30:00,19.4,33.9
52,52,2025-10-01 21:30:00,19.2,34.0
53,53,2025-10-01 22:30:00,18.9,34.0
54,54,2025-10-01 23:30:00,18.7,34.0
55,55,2025-10-02 00:30:00,18.4,34.0
56,56,2025-10-02 01:30:00,18.3,34.0
57,57,2025-10-02 02:30:00,18.3,34.0
58,58,2025-10-02 03:30:00,18.6,34.0
59,59,2025-10-02 04:30:00,19.0,34.0
60,60,2025-10-02 05:30:00,19.3,34.0
61,61,2025-10-02 06:30:00,19.4,33.9
62,62,2025-10-02 07:30:00,19.5,33.9
63,63,2025-10-02 08:30:00,19.5,33.9
64,64,2025-10-02 09:30:00,19.6,33.9
65,65,2025-10-02 10:30:00,19.6,33.9
66,66,2025-10-02 11:30:00,19.7,33.9
67,67,2025-10-02 12:30:00,19.9,33.9
68,68,2025-10-02 13:30:00,20.2,33.8
69,69,2025-10-02 14:30:00,20.5,33.8
70,70,2025-10-02 15:30:00,20.8,33.7
71,71,2025-10-02 16:30:00,20.9,33.7
72,72,2025-10-02 17:30:00,20.9,33.7
73,73,2025-10-02 18:30:00,20.6,33.8
74,74,2025-10-02 19:30:00,20.0,33.8
75,75,2025-10-02 20:30:00,19.8,33.9
76,76,2025-10-02 21:30:00,19.8,33.9
77,77,2025-10-02 22:30:00,19.9,33.9
78,78,2025-10-02 23:30:00,19.8,33.9
79,79,2025-10-03 00:30:00,19.3,33.9
80,80,2025-10-03 01:30:00,18.9,34.0
81,81,2025-10-03 02:30:00,18.6,34.0
82,82,2025-10-03 03:30:00,18.5,34.0
83,83,2025-10-03 04:30:00,18.4,34.0
84,84,2025-10-03 05:30:00,18.4,34.0
85,85,2025-10-03 06:30:00,18.3,34.0
86,86,2025-10-03 07:30:00,18.2,34.0
87,87,2025-10-03 08:30:00,18.2,34.0
88,88,2025-10-03 09:30:00,18.2,34.0
89,89,2025-10-03 10:30:00,18.3,34.0
90,90,2025-10-03 11:30:00,18.5,34.0
91,91,2025-10-03 12:30:00,18.8,34.0
92,92,2025-10-03 13:30:00,19.2,34.0
93,93,2025-10-03 14:30:00,19.7,33.9
94,94,2025-10-03 15:30:00,20.2,33.8
95,95,2025-10-03 16:30:00,20.7,33.7
96,96,2025-10-03 17:30:00,20.9,33.7
97,97,2025-10-03 18:30:00,21.0,33.7
98,98,2025-10-03 19:30:00,20.9,33.7
99,99,2025-10-03 20:30:00,20.0,33.8
100,100,2025-10-03 21:30:00,19.7,33.9
101,101,2025-10-03 22:30:00,19.7,33.9
102,102,2025-10-03 23:30:00,19.8,33.9
103,103,2025-10-04 00:30:00,19.8,33.9
104,104,2025-10-04 01:30:00,19.4,33.9
105,105,2025-10-04 02:30:00,19.0,34.0
106,106,2025-10-04 03:30:00,18.7,34.0
107,107,2025-10-04 04:30:00,18.6,34.0
108,108,2025-10-04 05:30:00,18.5,34.0
109,109,2025-10-04 06:30:00,18.3,34.0
110,110,2025-10-04 07:30:00,18.1,34.0
111,111,2025-10-04 08:30:00,18.1,34.0
112,112,2025-10-04 09:30:00,18.4,34.0
113,113,2025-10-04 10:30:00,18.8,34.0
114,114,2025-10-04 11:30:00,19.2,34.0
115,115,2025-10-04 12:30:00,19.3,33.9
116,116,2025-10-04 13:30:00,19.4,33.9
117,117,2025-10-04 14:30:00,19.5,33.9
118,118,2025-10-04 15:30:00,19.6,33.9
119,119,2025-10-04 16:30:00,19.8,33.9
120,120,2025-10-04 17:30:00,20.1,33.8
121,121,2025-10-04 18:30:00,20.3,33.8
122,122,2025-10-04 19:30:00,20.5,33.8
123,123,2025-10-04 20:30:00,20.5,33.8
124,124,2025-10-04 21:30:00,20.5,33.8
125,125,2025-10-04 22:30:00,20.3,33.8
126,126,2025-10-04 23:30:00,20.2,33.8
127,127,2025-10-05 00:30:00,19.9,33.9
128,128,2025-10-05 01:30:00,19.6,33.9
129,129,2025-10-05 02:30:00,19.4,33.9
130,130,2025-10-05 03:30:00,19.1,34.0
131,131,2025-10-05 04:30:00,19.0,34.0
132,132,2025-10-05 05:30:00,19.0,34.0
133,133,2025-10-05 06:30:00,19.1,34.0
134,134,2025-10-05 07:30:00,19.1,34.0
135,135,2025-10-05 08:30:00,18.9,34.0
136,136,2025-10-05 09:30:00,18.6,34.0
137,137,2025-10-05 10:30:00,18.4,34.0
138,138,2025-10-05 11:30:00,18.3,34.0
139,139,2025-10-05 12:30:00,18.3,34.0
140,140,2025-10-05 13:30:00,18.4,34.0
141,141,2025-10-05 14:30:00,18.6,34.0
142,142,2025-10-05 15:30:00,19.0,34.0
143,143,2025-10-05 16:30:00,19.5,33.9
