N,itm,Date,t,s
1,1,2025-10-12 18:30:00,18.94,33.8
2,2,2025-10-12 19:30:00,18.93,33.9
3,3,2025-10-12 20:30:00,18.92,33.9
4,4,2025-10-12 21:30:00,18.91,33.8
5,5,2025-10-12 22:30:00,18.91,33.8
6,6,2025-10-12 23:30:00,18.91,33.8
7,7,2025-10-13 00:30:00,18.9,33.9
8,8,2025-10-13 01:30:00,18.9,33.9
9,9,2025-10-13 02:30:00,18.89,33.9
10,10,2025-10-13 03:30:00,18.88,33.9
11,11,2025-10-13 04:30:00,18.88,33.9
12,12,2025-10-13 05:30:00,18.87,33.9
13,13,2025-10-13 06:30:00,18.86,33.9
14,14,2025-10-13 07:30:00,18.85,33.9
15,15,2025-10-13 08:30:00,18.83,33.9
16,16,2025-10-13 09:30:00,18.81,33.9
17,17,2025-10-13 10:30:00,18.8,33.9
18,18,2025-10-13 11:30:00,18.78,33.9
19,19,2025-10-13 12:30:00,18.76,33.9
20,20,2025-10-13 13:30:00,18.74,33.9
21,21,2025-10-13 14:30:00,18.73,33.9
22,22,2025-10-13 15:30:00,18.71,33.9
23,23,2025-10-13 16:30:00,18.69,33.9
24,24,2025-10-13 17:30:00,18.68,33.9
25,25,2025-10-13 18:30:00,18.66,33.9
26,26,2025-10-13 19:30:00,18.65,33.9
27,27,2025-10-13 20:30:00,18.64,33.9
28,28,2025-10-13 21:30:00,18.63,33.9
29,29,2025-10-13 22:30:00,18.63,33.9
30,30,2025-10-13 23:30:00,18.63,33.9
31,31,2025-10-14 00:30:00,18.64,33.9
32,32,2025-10-14 01:30:00,18.65,33.9
33,33,2025-10-14 02:30:00,18.65,33.9
34,34,2025-10-14 03:30:00,18.66,33.9
35,35,2025-10-14 04:30:00,18.66,33.9
36,36,2025-10-14 05:30:00,18.66,33.9
37,37,2025-10-14 06:30:00,18.66,33.9
38,38,2025-10-14 07:30:00,18.66,33.9
39,39,2025-10-14 08:30:00,18.66,33.9
40,40,2025-10-14 09:30:00,18.66,33.9
41,41,2025-10-14 10:30:00,18.65,33.9
42,42,2025-10-14 11:30:00,18.64,33.9
43,43,2025-10-14 12:30:00,18.63,33.9
44,44,2025-10-14 13:30:00,18.62,33.9
45,45,2025-10-14 14:30:00,18.61,33.9
