N,itm,Date,t,s
1,1,2025-10-28 18:30:00,14.42,33.5
2,2,2025-10-28 19:30:00,14.41,33.5
3,3,2025-10-28 20:30:00,14.4,33.5
4,4,2025-10-28 21:30:00,14.39,33.5
5,5,2025-10-28 22:30:00,14.38,33.5
6,6,2025-10-28 23:30:00,14.37,33.5
7,7,2025-10-29 00:30:00,14.36,33.5
8,8,2025-10-29 01:30:00,14.34,33.5
9,9,2025-10-29 02:30:00,14.3,33.5
10,10,2025-10-29 03:30:00,14.25,33.4
11,11,2025-10-29 04:30:00,14.19,33.4
12,12,2025-10-29 05:30:00,14.1,33.4
13,13,2025-10-29 06:30:00,13.99,33.3
14,14,2025-10-29 07:30:00,13.87,33.2
15,15,2025-10-29 08:30:00,13.73,33.2
16,16,2025-10-29 09:30:00,13.59,33.1
17,17,2025-10-29 10:30:00,13.5,33.0
18,18,2025-10-29 11:30:00,13.59,33.0
19,19,2025-10-29 12:30:00,13.76,33.1
20,20,2025-10-29 13:30:00,13.82,33.2
21,21,2025-10-29 14:30:00,13.68,33.1
22,22,2025-10-29 15:30:00,13.45,33.0
23,23,2025-10-29 16:30:00,13.29,32.9
24,24,2025-10-29 17:30:00,13.23,32.9
25,25,2025-10-29 18:30:00,13.31,33.0
26,26,2025-10-29 19:30:00,13.4,33.0
27,27,2025-10-29 20:30:00,13.45,33.1
28,28,2025-10-29 21:30:00,13.43,33.1
29,29,2025-10-29 22:30:00,13.38,33.1
30,30,2025-10-29 23:30:00,13.31,33.0
31,31,2025-10-30 00:30:00,13.24,33.0
32,32,2025-10-30 01:30:00,13.18,32.9
33,33,2025-10-30 02:30:00,13.16,32.9
34,34,2025-10-30 03:30:00,13.16,32.9
35,35,2025-10-30 04:30:00,13.22,32.9
36,36,2025-10-30 05:30:00,13.34,33.0
37,37,2025-10-30 06:30:00,13.53,33.1
38,38,2025-10-30 07:30:00,13.74,33.3
39,39,2025-10-30 08:30:00,13.94,33.4
40,40,2025-10-30 09:30:00,14.1,33.4
41,41,2025-10-30 10:30:00,14.21,33.5
42,42,2025-10-30 11:30:00,14.23,33.5
43,43,2025-10-30 12:30:00,14.23,33.5
44,44,2025-10-30 13:30:00,14.23,33.5
45,45,2025-10-30 14:30:00,14.23,33.5
46,46,2025-10-30 15:30:00,14.22,33.5
47,47,2025-10-30 16:30:00,14.21,33.5
48,48,2025-10-30 17:30:00,14.21,33.5
49,49,2025-10-30 18:30:00,14.2,33.5
50,50,2025-10-30 19:30:00,14.2,33.5
51,51,2025-10-30 20:30:00,14.2,33.5
52,52,2025-10-30 21:30:00,14.2,33.5
53,53,2025-10-30 22:30:00,14.2,33.5
54,54,2025-10-30 23:30:00,14.2,33.5
55,55,2025-10-31 00:30:00,14.2,33.5
56,56,2025-10-31 01:30:00,14.2,33.5
57,57,2025-10-31 02:30:00,14.2,33.5
58,58,2025-10-31 03:30:00,14.2,33.5
59,59,2025-10-31 04:30:00,14.2,33.5
60,60,2025-10-31 05:30:00,14.19,33.5
61,61,2025-10-31 06:30:00,14.18,33.5
62,62,2025-10-31 07:30:00,14.18,33.5
63,63,2025-10-31 08:30:00,14.16,33.5
64,64,2025-10-31 09:30:00,14.15,33.5
65,65,2025-10-31 10:30:00,14.13,33.5
66,66,2025-10-31 11:30:00,14.12,33.5
67,67,2025-10-31 12:30:00,14.1,33.5
68,68,2025-10-31 13:30:00,14.08,33.5
69,69,2025-10-31 14:30:00,14.06,33.5
70,70,2025-10-31 15:30:00,14.04,33.5
71,71,2025-10-31 16:30:00,14.02,33.5
72,72,2025-10-31 17:30:00,13.97,33.5
73,73,2025-10-31 18:30:00,13.93,33.5
74,74,2025-10-31 19:30:00,13.9,33.5
75,75,2025-10-31 20:30:00,13.89,33.4
76,76,2025-10-31 21:30:00,13.88,33.4
77,77,2025-10-31 22:30:00,13.87,33.4
78,78,2025-10-31 23:30:00,13.85,33.4
79,79,2025-11-01 00:30:00,13.84,33.4
80,80,2025-11-01 01:30:00,13.84,33.4
81,81,2025-11-01 02:30:00,13.83,33.4
82,82,2025-11-01 03:30:00,13.83,33.4
83,83,2025-11-01 04:30:00,13.82,33.3
84,84,2025-11-01 05:30:00,13.83,33.3
85,85,2025-11-01 06:30:00,13.84,33.4
86,86,2025-11-01 07:30:00,13.78,33.3
87,87,2025-11-01 08:30:00,13.58,33.0
88,88,2025-11-01 09:30:00,13.35,32.7
89,89,2025-11-01 10:30:00,13.2,32.6
90,90,2025-11-01 11:30:00,13.16,32.6
91,91,2025-11-01 12:30:00,13.19,32.6
92,92,2025-11-01 13:30:00,13.24,32.6
93,93,2025-11-01 14:30:00,13.31,32.7
94,94,2025-11-01 15:30:00,13.39,32.8
95,95,2025-11-01 16:30:00,13.44,32.8
96,96,2025-11-01 17:30:00,13.36,32.8
97,97,2025-11-01 18:30:00,13.21,32.6
98,98,2025-11-01 19:30:00,13.1,32.5
99,99,2025-11-01 20:30:00,13.03,32.5
100,100,2025-11-01 21:30:00,13.02,32.5
101,101,2025-11-01 22:30:00,13.05,32.5
102,102,2025-11-01 23:30:00,13.09,32.5
103,103,2025-11-02 00:30:00,13.14,32.6
104,104,2025-11-02 01:30:00,13.23,32.6
105,105,2025-11-02 02:30:00,13.35,32.7
106,106,2025-11-02 03:30:00,13.47,32.9
107,107,2025-11-02 04:30:00,13.56,33.0
108,108,2025-11-02 05:30:00,13.61,33.0
109,109,2025-11-02 06:30:00,13.64,33.1
110,110,2025-11-02 07:30:00,13.66,33.1
111,111,2025-11-02 08:30:00,13.64,33.0
