N,itm,Date,t,s
1,1,2025-10-29 18:30:00,14.42,33.6
2,2,2025-10-29 19:30:00,14.42,33.5
3,3,2025-10-29 20:30:00,14.42,33.5
4,4,2025-10-29 21:30:00,14.42,33.5
5,5,2025-10-29 22:30:00,14.42,33.5
6,6,2025-10-29 23:30:00,14.41,33.5
7,7,2025-10-30 00:30:00,14.41,33.5
8,8,2025-10-30 01:30:00,14.42,33.5
9,9,2025-10-30 02:30:00,14.42,33.5
10,10,2025-10-30 03:30:00,14.42,33.5
11,11,2025-10-30 04:30:00,14.42,33.5
12,12,2025-10-30 05:30:00,14.42,33.5
13,13,2025-10-30 06:30:00,14.43,33.5
14,14,2025-10-30 07:30:00,14.42,33.5
15,15,2025-10-30 08:30:00,14.3,33.5
16,16,2025-10-30 09:30:00,14.24,33.5
17,17,2025-10-30 10:30:00,14.24,33.5
18,18,2025-10-30 11:30:00,14.24,33.5
19,19,2025-10-30 12:30:00,14.24,33.5
20,20,2025-10-30 13:30:00,14.24,33.5
21,21,2025-10-30 14:30:00,14.24,33.5
22,22,2025-10-30 15:30:00,14.24,33.5
23,23,2025-10-30 16:30:00,14.24,33.5
24,24,2025-10-30 17:30:00,14.23,33.5
25,25,2025-10-30 18:30:00,14.23,33.5
26,26,2025-10-30 19:30:00,14.23,33.5
27,27,2025-10-30 20:30:00,14.23,33.5
28,28,2025-10-30 21:30:00,14.22,33.5
29,29,2025-10-30 22:30:00,14.22,33.5
30,30,2025-10-30 23:30:00,14.22,33.5
31,31,2025-10-31 00:30:00,14.21,33.5
32,32,2025-10-31 01:30:00,14.21,33.5
33,33,2025-10-31 02:30:00,14.2,33.5
34,34,2025-10-31 03:30:00,14.19,33.5
35,35,2025-10-31 04:30:00,14.18,33.5
36,36,2025-10-31 05:30:00,14.17,33.5
37,37,2025-10-31 06:30:00,14.15,33.5
38,38,2025-10-31 07:30:00,14.14,33.5
39,39,2025-10-31 08:30:00,14.12,33.6
40,40,2025-10-31 09:30:00,14.1,33.6
41,41,2025-10-31 10:30:00,14.09,33.6
42,42,2025-10-31 11:30:00,14.08,33.6
43,43,2025-10-31 12:30:00,14.08,33.6
44,44,2025-10-31 13:30:00,14.07,33.6
45,45,2025-10-31 14:30:00,14.07,33.6
46,46,2025-10-31 15:30:00,14.07,33.6
47,47,2025-10-31 16:30:00,14.06,33.6
48,48,2025-10-31 17:30:00,14.06,33.6
49,49,2025-10-31 18:30:00,14.05,33.6
50,50,2025-10-31 19:30:00,14.04,33.6
51,51,2025-10-31 20:30:00,14.03,33.6
52,52,2025-10-31 21:30:00,14.02,33.6
