N,itm,Date,t,s
1,1,2025-09-30 18:30:00,21.1,33.4
2,2,2025-09-30 19:30:00,21.1,33.4
3,3,2025-09-30 20:30:00,21.1,33.4
4,4,2025-09-30 21:30:00,21.1,33.4
5,5,2025-09-30 22:30:00,21.1,33.4
6,6,2025-09-30 23:30:00,21.1,33.4
7,7,2025-10-01 00:30:00,21.1,33.4
8,8,2025-10-01 01:30:00,21.1,33.4
9,9,2025-10-01 02:30:00,21.1,33.4
10,10,2025-10-01 03:30:00,21.1,33.5
11,11,2025-10-01 04:30:00,21.1,33.5
12,12,2025-10-01 05:30:00,21.2,33.5
13,13,2025-10-01 06:30:00,21.2,33.5
14,14,2025-10-01 07:30:00,21.2,33.5
15,15,2025-10-01 08:30:00,21.2,33.5
16,16,2025-10-01 09:30:00,21.2,33.5
17,17,2025-10-01 10:30:00,21.2,33.5
18,18,2025-10-01 11:30:00,21.2,33.5
19,19,2025-10-01 12:30:00,21.2,33.5
20,20,2025-10-01 13:30:00,21.1,33.5
21,21,2025-10-01 14:30:00,21.1,33.5
22,22,2025-10-01 15:30:00,21.1,33.5
23,23,2025-10-01 16:30:00,21.1,33.5
24,24,2025-10-01 17:30:00,21.1,33.5
25,25,2025-10-01 18:30:00,21.1,33.5
26,26,2025-10-01 19:30:00,21.1,33.5
27,27,2025-10-01 20:30:00,21.1,33.5
28,28,2025-10-01 21:30:00,21.2,33.5
29,29,2025-10-01 22:30:00,21.2,33.6
30,30,2025-10-01 23:30:00,21.2,33.5
31,31,2025-10-02 00:30:00,21.1,33.5
32,32,2025-10-02 01:30:00,21.1,33.5
33,33,2025-10-02 02:30:00,21.1,33.5
34,34,2025-10-02 03:30:00,21.1,33.5
35,35,2025-10-02 04:30:00,21.2,33.5
36,36,2025-10-02 05:30:00,21.2,33.5
37,37,2025-10-02 06:30:00,21.2,33.5
38,38,2025-10-02 07:30:00,21.2,33.5
39,39,2025-10-02 08:30:00,21.2,33.5
40,40,2025-10-02 09:30:00,21.2,33.5
41,41,2025-10-02 10:30:00,21.2,33.5
42,42,2025-10-02 11:30:00,21.2,33.5
43,43,2025-10-02 12:30:00,21.2,33.5
44,44,2025-10-02 13:30:00,21.2,33.5
45,45,2025-10-02 14:30:00,21.2,33.5
46,46,2025-10-02 15:30:00,21.2,33.5
47,47,2025-10-02 16:30:00,21.2,33.5
48,48,2025-10-02 17:30:00,21.2,33.5
49,49,2025-10-02 18:30:00,21.1,33.5
50,50,2025-10-02 19:30:00,21.1,33.5
51,51,2025-10-02 20:30:00,21.1,33.5
52,52,2025-10-02 21:30:00,21.1,33.5
53,53,2025-10-02 22:30:00,21.1,33.5
54,54,2025-10-02 23:30:00,21.1,33.5
55,55,2025-10-03 00:30:00,21.2,33.6
56,56,2025-10-03 01:30:00,21.2,33.6
57,57,2025-10-03 02:30:00,21.2,33.6
58,58,2025-10-03 03:30:00,21.1,33.5
59,59,2025-10-03 04:30:00,21.1,33.5
60,60,2025-10-03 05:30:00,21.1,33.5
61,61,2025-10-03 06:30:00,21.1,33.5
62,62,2025-10-03 07:30:00,21.2,33.5
63,63,2025-10-03 08:30:00,21.2,33.5
64,64,2025-10-03 09:30:00,21.2,33.5
65,65,2025-10-03 10:30:00,21.2,33.5
66,66,2025-10-03 11:30:00,21.2,33.6
67,67,2025-10-03 12:30:00,21.2,33.6
68,68,2025-10-03 13:30:00,21.2,33.6
69,69,2025-10-03 14:30:00,21.2,33.6
70,70,2025-10-03 15:30:00,21.2,33.5
71,71,2025-10-03 16:30:00,21.1,33.5
72,72,2025-10-03 17:30:00,21.1,33.5
73,73,2025-10-03 18:30:00,21.1,33.5
74,74,2025-10-03 19:30:00,21.1,33.5
75,75,2025-10-03 20:30:00,21.1,33.5
76,76,2025-10-03 21:30:00,21.1,33.6
77,77,2025-10-03 22:30:00,21.1,33.6
78,78,2025-10-03 23:30:00,21.1,33.6
79,79,2025-10-04 00:30:00,21.1,33.6
80,80,2025-10-04 01:30:00,21.2,33.6
81,81,2025-10-04 02:30:00,21.2,33.6
82,82,2025-10-04 03:30:00,21.2,33.6
83,83,2025-10-04 04:30:00,21.2,33.6
84,84,2025-10-04 05:30:00,21.2,33.6
85,85,2025-10-04 06:30:00,21.2,33.6
86,86,2025-10-04 07:30:00,21.2,33.6
87,87,2025-10-04 08:30:00,21.2,33.6
88,88,2025-10-04 09:30:00,21.2,33.6
89,89,2025-10-04 10:30:00,21.2,33.6
90,90,2025-10-04 11:30:00,21.2,33.6
91,91,2025-10-04 12:30:00,21.2,33.6
92,92,2025-10-04 13:30:00,21.1,33.5
93,93,2025-10-04 14:30:00,21.1,33.5
94,94,2025-10-04 15:30:00,21.1,33.5
95,95,2025-10-04 16:30:00,21.1,33.5
96,96,2025-10-04 17:30:00,21.1,33.5
97,97,2025-10-04 18:30:00,21.1,33.5
98,98,2025-10-04 19:30:00,21.1,33.5
99,99,2025-10-04 20:30:00,21.1,33.5
100,100,2025-10-04 21:30:00,21.1,33.6
101,101,2025-10-04 22:30:00,21.1,33.6
102,102,2025-10-04 23:30:00,21.1,33.6
103,103,2025-10-05 00:30:00,21.1,33.6
104,104,2025-10-05 01:30:00,21.1,33.6
105,105,2025-10-05 02:30:00,21.1,33.6
106,106,2025-10-05 03:30:00,21.1,33.6
107,107,2025-10-05 04:30:00,21.1,33.6
108,108,2025-10-05 05:30:00,21.1,33.6
109,109,2025-10-05 06:30:00,21.1,33.6
110,110,2025-10-05 07:30:00,21.1,33.6
111,111,2025-10-05 08:30:00,21.1,33.6
112,112,2025-10-05 09:30:00,21.1,33.6
113,113,2025-10-05 10:30:00,21.1,33.5
114,114,2025-10-05 11:30:00,21.1,33.5
115,115,2025-10-05 12:30:00,21.1,33.5
116,116,2025-10-05 13:30:00,21.1,33.5
117,117,2025-10-05 14:30:00,21.1,33.5
118,118,2025-10-05 15:30:00,21.1,33.5
119,119,2025-10-05 16:30:00,21.1,33.5
120,120,2025-10-05 17:30:00,21.1,33.6
121,121,2025-10-05 18:30:00,21.1,33.6
122,122,2025-10-05 19:30:00,21.1,33.6
123,123,2025-10-05 20:30:00,21.1,33.6
124,124,2025-10-05 21:30:00,21.1,33.6
125,125,2025-10-05 22:30:00,21.1,33.6
