N,itm,Date,t,s
1,1,2025-10-26 18:30:00,13.4,33.9
2,2,2025-10-26 19:30:00,13.48,33.9
3,3,2025-10-26 20:30:00,13.56,33.9
4,4,2025-10-26 21:30:00,13.57,33.9
5,5,2025-10-26 22:30:00,13.55,33.9
6,6,2025-10-26 23:30:00,13.52,33.9
7,7,2025-10-27 00:30:00,13.5,33.9
8,8,2025-10-27 01:30:00,13.45,33.9
9,9,2025-10-27 02:30:00,13.37,33.9
10,10,2025-10-27 03:30:00,13.35,33.9
11,11,2025-10-27 04:30:00,13.46,33.9
12,12,2025-10-27 05:30:00,13.7,33.9
13,13,2025-10-27 06:30:00,13.99,33.9
14,14,2025-10-27 07:30:00,14.2,33.9
15,15,2025-10-27 08:30:00,14.27,33.8
16,16,2025-10-27 09:30:00,14.29,33.8
17,17,2025-10-27 10:30:00,14.29,33.8
18,18,2025-10-27 11:30:00,14.29,33.8
19,19,2025-10-27 12:30:00,14.28,33.8
20,20,2025-10-27 13:30:00,14.28,33.8
21,21,2025-10-27 14:30:00,14.27,33.8
22,22,2025-10-27 15:30:00,14.26,33.8
23,23,2025-10-27 16:30:00,14.25,33.8
24,24,2025-10-27 17:30:00,14.24,33.8
25,25,2025-10-27 18:30:00,14.23,33.8
26,26,2025-10-27 19:30:00,14.22,33.8
27,27,2025-10-27 20:30:00,14.21,33.8
28,28,2025-10-27 21:30:00,14.19,33.8
29,29,2025-10-27 22:30:00,14.14,33.8
30,30,2025-10-27 23:30:00,14.06,33.7
31,31,2025-10-28 00:30:00,14.01,33.7
32,32,2025-10-28 01:30:00,14.0,33.7
33,33,2025-10-28 02:30:00,13.99,33.7
34,34,2025-10-28 03:30:00,13.99,33.7
35,35,2025-10-28 04:30:00,13.98,33.7
36,36,2025-10-28 05:30:00,13.98,33.7
37,37,2025-10-28 06:30:00,13.98,33.7
38,38,2025-10-28 07:30:00,13.99,33.7
39,39,2025-10-28 08:30:00,14.01,33.7
40,40,2025-10-28 09:30:00,14.02,33.7
41,41,2025-10-28 10:30:00,14.02,33.7
42,42,2025-10-28 11:30:00,14.02,33.7
43,43,2025-10-28 12:30:00,14.02,33.7
44,44,2025-10-28 13:30:00,14.02,33.7
45,45,2025-10-28 14:30:00,14.03,33.7
46,46,2025-10-28 15:30:00,14.04,33.7
47,47,2025-10-28 16:30:00,14.05,33.7
48,48,2025-10-28 17:30:00,14.05,33.7
49,49,2025-10-28 18:30:00,14.06,33.7
50,50,2025-10-28 19:30:00,14.07,33.7
51,51,2025-10-28 20:30:00,14.06,33.7
52,52,2025-10-28 21:30:00,14.06,33.7
53,53,2025-10-28 22:30:00,14.06,33.7
54,54,2025-10-28 23:30:00,14.05,33.7
55,55,2025-10-29 00:30:00,14.04,33.7
56,56,2025-10-29 01:30:00,14.04,33.7
57,57,2025-10-29 02:30:00,14.03,33.7
58,58,2025-10-29 03:30:00,14.0,33.7
59,59,2025-10-29 04:30:00,13.91,33.7
60,60,2025-10-29 05:30:00,13.84,33.7
61,61,2025-10-29 06:30:00,13.84,33.7
62,62,2025-10-29 07:30:00,13.84,33.7
63,63,2025-10-29 08:30:00,13.84,33.7
64,64,2025-10-29 09:30:00,13.83,33.7
65,65,2025-10-29 10:30:00,13.82,33.7
66,66,2025-10-29 11:30:00,13.82,33.7
67,67,2025-10-29 12:30:00,13.82,33.7
68,68,2025-10-29 13:30:00,13.83,33.7
69,69,2025-10-29 14:30:00,13.84,33.7
70,70,2025-10-29 15:30:00,13.85,33.7
71,71,2025-10-29 16:30:00,13.84,33.7
72,72,2025-10-29 17:30:00,13.84,33.7
73,73,2025-10-29 18:30:00,13.84,33.7
74,74,2025-10-29 19:30:00,13.85,33.7
75,75,2025-10-29 20:30:00,13.85,33.7
76,76,2025-10-29 21:30:00,13.85,33.7
77,77,2025-10-29 22:30:00,13.84,33.7
78,78,2025-10-29 23:30:00,13.84,33.7
79,79,2025-10-30 00:30:00,13.83,33.7
80,80,2025-10-30 01:30:00,13.82,33.7
81,81,2025-10-30 02:30:00,13.81,33.7
82,82,2025-10-30 03:30:00,13.79,33.7
83,83,2025-10-30 04:30:00,13.78,33.7
84,84,2025-10-30 05:30:00,13.77,33.7
85,85,2025-10-30 06:30:00,13.77,33.7
86,86,2025-10-30 07:30:00,13.76,33.7
87,87,2025-10-30 08:30:00,13.76,33.7
88,88,2025-10-30 09:30:00,13.75,33.7
89,89,2025-10-30 10:30:00,13.74,33.7
90,90,2025-10-30 11:30:00,13.74,33.7
91,91,2025-10-30 12:30:00,13.75,33.7
92,92,2025-10-30 13:30:00,13.77,33.7
93,93,2025-10-30 14:30:00,13.78,33.7
94,94,2025-10-30 15:30:00,13.79,33.7
95,95,2025-10-30 16:30:00,13.8,33.7
96,96,2025-10-30 17:30:00,13.8,33.7
97,97,2025-10-30 18:30:00,13.8,33.7
98,98,2025-10-30 19:30:00,13.79,33.7
99,99,2025-10-30 20:30:00,13.74,33.7
100,100,2025-10-30 21:30:00,13.71,33.7
101,101,2025-10-30 22:30:00,13.74,33.7
102,102,2025-10-30 23:30:00,13.75,33.7
103,103,2025-10-31 00:30:00,13.73,33.8
104,104,2025-10-31 01:30:00,13.64,33.8
105,105,2025-10-31 02:30:00,13.58,33.8
106,106,2025-10-31 03:30:00,13.62,33.8
107,107,2025-10-31 04:30:00,13.65,33.8
108,108,2025-10-31 05:30:00,13.66,33.8
109,109,2025-10-31 06:30:00,13.66,33.8
110,110,2025-10-31 07:30:00,13.66,33.8
111,111,2025-10-31 08:30:00,13.67,33.8
112,112,2025-10-31 09:30:00,13.68,33.8
113,113,2025-10-31 10:30:00,13.69,33.8
114,114,2025-10-31 11:30:00,13.71,33.8
115,115,2025-10-31 12:30:00,13.73,33.8
116,116,2025-10-31 13:30:00,13.74,33.8
117,117,2025-10-31 14:30:00,13.75,33.8
118,118,2025-10-31 15:30:00,13.76,33.8
119,119,2025-10-31 16:30:00,13.76,33.8
120,120,2025-10-31 17:30:00,13.76,33.8
121,121,2025-10-31 18:30:00,13.75,33.8
122,122,2025-10-31 19:30:00,13.65,33.8
123,123,2025-10-31 20:30:00,13.57,33.8
124,124,2025-10-31 21:30:00,13.63,33.8
125,125,2025-10-31 22:30:00,13.67,33.8
126,126,2025-10-31 23:30:00,13.64,33.8
127,127,2025-11-01 00:30:00,13.53,33.8
128,128,2025-11-01 01:30:00,13.41,33.8
129,129,2025-11-01 02:30:00,13.44,33.8
130,130,2025-11-01 03:30:00,13.54,33.8
131,131,2025-11-01 04:30:00,13.57,33.8
132,132,2025-11-01 05:30:00,13.55,33.8
133,133,2025-11-01 06:30:00,13.53,33.8
134,134,2025-11-01 07:30:00,13.55,33.8
135,135,2025-11-01 08:30:00,13.59,33.8
136,136,2025-11-01 09:30:00,13.63,33.8
137,137,2025-11-01 10:30:00,13.68,33.8
138,138,2025-11-01 11:30:00,13.73,33.8
139,139,2025-11-01 12:30:00,13.75,33.8
140,140,2025-11-01 13:30:00,13.75,33.8
141,141,2025-11-01 14:30:00,13.76,33.8
142,142,2025-11-01 15:30:00,13.76,33.8
143,143,2025-11-01 16:30:00,13.75,33.8
144,144,2025-11-01 17:30:00,13.67,33.8
145,145,2025-11-01 18:30:00,13.49,33.8
146,146,2025-11-01 19:30:00,13.44,33.8
147,147,2025-11-01 20:30:00,13.46,33.8
148,148,2025-11-01 21:30:00,13.44,33.8
149,149,2025-11-01 22:30:00,13.36,33.8
150,150,2025-11-01 23:30:00,13.28,33.8
151,151,2025-11-02 00:30:00,13.31,33.8
152,152,2025-11-02 01:30:00,13.43,33.8
153,153,2025-11-02 02:30:00,13.53,33.8
154,154,2025-11-02 03:30:00,13.58,33.8
155,155,2025-11-02 04:30:00,13.6,33.8
156,156,2025-11-02 05:30:00,13.62,33.8
157,157,2025-11-02 06:30:00,13.63,33.8
158,158,2025-11-02 07:30:00,13.64,33.8
159,159,2025-11-02 08:30:00,13.65,33.8
160,160,2025-11-02 09:30:00,13.66,33.8
161,161,2025-11-02 10:30:00,13.68,33.8
162,162,2025-11-02 11:30:00,13.7,33.8
163,163,2025-11-02 12:30:00,13.73,33.8
164,164,2025-11-02 13:30:00,13.75,33.8
165,165,2025-11-02 14:30:00,13.76,33.8
166,166,2025-11-02 15:30:00,13.76,33.8
